Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
01-02-2007;11:19:00;1362,0000;0,1060;238,7500;5,6000;0,0000;2,0000;18,0000
01-02-2007;11:20:00;1358,0000;0,1040;238,3500;5,6000;0,0000;1,0000;17,0000
01-02-2007;11:21:00;1364,0000;0,1080;238,9500;5,6000;0,0000;2,0000;18,0000
01-02-2007;11:22:00;1,3700;0,1080;238,8300;5,6000;0,0000;1,0000;17,0000
01-02-2007;11:23:00;1366,0000;0,1060;238,4000;5,6000;0,0000;1,0000;17,0000
01-02-2007;11:24:00;1398,0000;0,1260;238,9900;5,8000;0,0000;2,0000;18,0000
01-02-2007;11:25:00;1484,0000;0,2420;239,3200;6,2000;0,0000;1,0000;18,0000
01-02-2007;11:26:00;1474,0000;0,2380;238,8700;6,2000;0,0000;2,0000;17,0000
01-02-2007;11:27:00;1478,0000;0,2420;239,4900;6,2000;0,0000;1,0000;18,0000
01-02-2007;11:28:00;1488,0000;0,2480;240,6100;6,2000;0,0000;1,0000;17,0000
01-02-2007;11:29:00;1,4900;0,2500;241,0200;6,2000;0,0000;2,0000;18,0000
01-02-2007;11:30:00;1476,0000;0,2460;240,2400;6,2000;0,0000;1,0000;18,0000
01-02-2007;11:31:00;1476,0000;0,2500;240,9200;6,2000;0,0000;1,0000;18,0000
01-02-2007;11:32:00;1468,0000;0,2460;240,3200;6,2000;0,0000;1,0000;17,0000
01-02-2007;11:33:00;1464,0000;0,2440;240,0300;6,2000;0,0000;2,0000;18,0000
01-02-2007;11:34:00;1462,0000;0,2440;240,0100;6,0000;0,0000;1,0000;18,0000
01-02-2007;11:35:00;1458,0000;0,2440;239,9000;6,0000;0,0000;1,0000;17,0000
01-02-2007;11:36:00;1,4500;0,2380;239,0800;6,0000;0,0000;1,0000;18,0000
01-02-2007;11:37:00;1452,0000;0,2380;238,8400;6,0000;0,0000;2,0000;17,0000
01-02-2007;11:38:00;1446,0000;0,2360;238,4200;6,0000;0,0000;1,0000;18,0000
01-02-2007;11:39:00;1,4400;0,2320;237,9000;6,0000;0,0000;1,0000;17,0000
01-02-2007;11:40:00;1378,0000;0,1400;238,3700;5,8000;0,0000;1,0000;17,0000
01-02-2007;11:41:00;1352,0000;0,1040;238,4200;5,6000;0,0000;1,0000;18,0000
01-02-2007;11:42:00;1,3500;0,1040;238,1100;5,6000;0,0000;2,0000;17,0000
01-02-2007;11:43:00;1348,0000;0,0960;238,5300;5,6000;0,0000;1,0000;18,0000
01-02-2007;11:44:00;1,2800;0,0000;238,1700;5,4000;0,0000;0,0000;17,0000
01-02-2007;11:45:00;1276,0000;0,0000;238,4300;5,2000;0,0000;0,0000;17,0000
01-02-2007;11:46:00;1,2800;0,0000;238,8500;5,2000;0,0000;0,0000;18,0000
01-02-2007;11:47:00;1,2900;0,0000;239,8600;5,4000;0,0000;0,0000;18,0000
01-02-2007;11:48:00;1,2900;0,0000;239,7500;5,4000;0,0000;0,0000;17,0000
01-02-2007;11:49:00;1292,0000;0,0000;239,8800;5,4000;0,0000;0,0000;18,0000
01-02-2007;11:50:00;1292,0000;0,0000;239,9200;5,4000;0,0000;0,0000;17,0000
01-02-2007;11:51:00;1302,0000;0,0000;240,8200;5,4000;0,0000;0,0000;18,0000
01-02-2007;11:52:00;1306,0000;0,0000;240,5400;5,4000;0,0000;0,0000;18,0000
01-02-2007;11:53:00;1292,0000;0,0000;239,2600;5,4000;0,0000;0,0000;17,0000
01-02-2007;11:54:00;1378,0000;0,0720;240,7100;5,8000;0,0000;0,0000;18,0000
01-02-2007;11:55:00;1,3900;0,1000;241,4600;5,6000;0,0000;0,0000;18,0000
01-02-2007;11:56:00;1384,0000;0,0980;241,0600;5,6000;0,0000;0,0000;18,0000
01-02-2007;11:57:00;1392,0000;0,1000;241,6200;5,6000;0,0000;0,0000;18,0000
01-02-2007;11:58:00;1386,0000;0,1000;241,6500;5,6000;0,0000;0,0000;18,0000
01-02-2007;11:59:00;1,3700;0,0940;240,3800;5,6000;0,0000;0,0000;17,0000
01-02-2007;12:00:00;1,3600;0,0900;239,5700;5,6000;0,0000;0,0000;18,0000
01-02-2007;12:01:00;1,3600;0,0920;239,8400;5,6000;0,0000;0,0000;18,0000
01-02-2007;12:02:00;1364,0000;0,0940;240,1600;5,6000;0,0000;0,0000;17,0000
01-02-2007;12:03:00;1362,0000;0,0940;240,0300;5,6000;0,0000;0,0000;18,0000
01-02-2007;12:04:00;1,3700;0,0960;240,8700;5,6000;0,0000;0,0000;18,0000
01-02-2007;12:05:00;1362,0000;0,0600;240,8900;5,6000;0,0000;0,0000;17,0000
01-02-2007;12:06:00;1402,0000;0,1220;240,0300;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:07:00;1406,0000;0,1220;239,9600;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:08:00;1402,0000;0,1220;239,8500;5,8000;0,0000;0,0000;17,0000
01-02-2007;12:09:00;1404,0000;0,1240;240,3300;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:10:00;1398,0000;0,1220;240,0400;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:11:00;1,4000;0,1260;240,8200;5,8000;0,0000;0,0000;17,0000
01-02-2007;12:12:00;1392,0000;0,1220;240,1400;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:13:00;1384,0000;0,1200;239,5100;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:14:00;1,3900;0,1220;240,3100;5,8000;0,0000;0,0000;17,0000
01-02-2007;12:15:00;1,3900;0,1240;240,3200;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:16:00;1386,0000;0,1220;239,9300;5,8000;0,0000;0,0000;18,0000
01-02-2007;12:17:00;1096,0000;0,1280;240,7700;5,0000;0,0000;0,0000;13,0000
01-02-2007;12:18:00;0,3260;0,1360;241,0300;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:19:00;0,3260;0,1360;241,1200;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:20:00;0,3260;0,1340;240,6200;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:21:00;0,2620;0,0460;240,8000;1,2000;0,0000;0,0000;0,0000
01-02-2007;12:22:00;0,2300;0,0000;240,1300;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:23:00;0,2300;0,0000;240,0200;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:24:00;0,2300;0,0000;240,2900;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:25:00;0,2300;0,0000;240,1200;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:26:00;0,2300;0,0000;240,4400;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:27:00;0,2320;0,0000;241,3700;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:28:00;0,2320;0,0000;240,8800;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:29:00;0,2320;0,0000;240,6900;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:30:00;0,2300;0,0000;240,5300;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:31:00;0,2320;0,0000;240,8600;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:32:00;0,2320;0,0000;241,0900;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:33:00;0,2320;0,0000;240,8900;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:34:00;0,2340;0,0000;241,7300;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:35:00;0,2340;0,0000;241,7300;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:36:00;0,2320;0,0000;240,8100;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:37:00;0,2320;0,0000;241,2800;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:38:00;0,2340;0,0000;241,3600;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:39:00;0,2320;0,0000;241,2900;1,0000;0,0000;0,0000;0,0000
01-02-2007;12:40:00;0,2580;0,0000;241,5200;1,2000;0,0000;0,0000;0,0000
01-02-2007;12:41:00;0,3100;0,1100;241,6800;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:42:00;0,3100;0,1100;241,8100;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:43:00;0,3120;0,1140;242,6000;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:44:00;0,3120;0,1140;242,7900;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:45:00;0,3100;0,1100;241,7200;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:46:00;0,3680;0,1680;241,2200;1,8000;0,0000;0,0000;0,0000
01-02-2007;12:47:00;0,4160;0,2380;240,7300;2,0000;0,0000;0,0000;0,0000
01-02-2007;12:48:00;0,4080;0,2360;240,1800;2,0000;0,0000;0,0000;0,0000
01-02-2007;12:49:00;0,4080;0,2400;240,8500;2,0000;0,0000;0,0000;0,0000
01-02-2007;12:50:00;0,4080;0,2460;241,9600;2,0000;0,0000;0,0000;0,0000
01-02-2007;12:51:00;0,4040;0,2420;241,9700;2,0000;0,0000;0,0000;0,0000
01-02-2007;12:52:00;0,3340;0,1400;241,7000;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:53:00;0,3340;0,1400;241,4600;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:54:00;0,3320;0,1400;241,5500;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:55:00;0,3320;0,1420;241,6900;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:56:00;0,3300;0,1380;241,0000;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:57:00;0,3300;0,1400;241,4400;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:58:00;0,3280;0,1400;241,4300;1,4000;0,0000;0,0000;0,0000
01-02-2007;12:59:00;0,3300;0,1440;241,8700;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:00:00;0,3280;0,1440;241,7500;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:01:00;0,3280;0,1420;241,6400;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:02:00;0,2580;0,0000;242,0200;1,2000;0,0000;0,0000;0,0000
01-02-2007;13:03:00;0,2340;0,0000;241,5300;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:04:00;0,2320;0,0000;241,2400;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:05:00;0,2340;0,0000;241,4800;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:06:00;0,2320;0,0000;240,5500;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:07:00;0,2320;0,0000;240,4200;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:08:00;0,2300;0,0000;239,8800;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:09:00;0,2300;0,0000;239,4900;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:10:00;0,2280;0,0000;238,8200;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:11:00;0,2280;0,0000;238,1900;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:12:00;0,2280;0,0000;238,1900;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:13:00;0,2280;0,0000;238,5800;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:14:00;0,2280;0,0000;238,7100;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:15:00;0,2280;0,0000;238,2400;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:16:00;0,2280;0,0000;238,7700;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:17:00;0,2300;0,0000;239,4000;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:18:00;0,2300;0,0000;239,4800;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:19:00;0,2300;0,0000;239,5600;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:20:00;0,2300;0,0000;239,8500;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:21:00;0,2320;0,0000;240,4300;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:22:00;0,2400;0,0000;240,4700;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:23:00;0,2380;0,0000;240,4700;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:24:00;0,2380;0,0000;240,5000;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:25:00;0,2380;0,0000;240,6900;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:26:00;0,2380;0,0000;240,7400;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:27:00;0,3120;0,0680;241,9500;1,6000;0,0000;0,0000;0,0000
01-02-2007;13:28:00;0,4220;0,2480;242,0600;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:29:00;0,4180;0,2460;241,7200;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:30:00;0,4160;0,2480;241,8800;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:31:00;0,4160;0,2500;242,2700;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:32:00;0,4120;0,2480;241,7900;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:33:00;0,4080;0,2460;241,4500;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:34:00;0,4040;0,2420;240,9600;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:35:00;0,4020;0,2420;240,9800;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:36:00;0,4000;0,2400;240,7300;1,8000;0,0000;0,0000;0,0000
01-02-2007;13:37:00;0,4060;0,2380;240,4000;2,0000;0,0000;0,0000;0,0000
01-02-2007;13:38:00;0,3960;0,2280;240,1300;1,8000;0,0000;0,0000;0,0000
01-02-2007;13:39:00;0,3320;0,1360;240,3000;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:40:00;0,3300;0,1320;239,6200;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:41:00;0,3280;0,1300;239,1100;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:42:00;0,3280;0,1280;238,6400;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:43:00;0,2480;0,0000;239,7500;1,0000;0,0000;0,0000;0,0000
01-02-2007;13:44:00;0,2880;0,0520;239,7700;1,4000;0,0000;0,0000;0,0000
01-02-2007;13:45:00;0,3160;0,1220;239,7600;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:46:00;0,3120;0,1200;239,6100;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:47:00;0,3120;0,1200;239,5800;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:48:00;0,3120;0,1160;238,7700;1,4000;0,0000;2,0000;0,0000
01-02-2007;13:49:00;0,3120;0,1160;238,6900;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:50:00;0,3120;0,1160;238,7300;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:51:00;0,3140;0,1180;239,0900;1,4000;0,0000;2,0000;0,0000
01-02-2007;13:52:00;0,3200;0,1200;239,4400;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:53:00;0,3200;0,1200;239,7200;1,4000;0,0000;2,0000;0,0000
01-02-2007;13:54:00;0,3200;0,1200;239,7700;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:55:00;0,3180;0,1200;239,6500;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:56:00;0,3200;0,1240;240,6000;1,4000;0,0000;2,0000;0,0000
01-02-2007;13:57:00;0,3180;0,1220;240,1200;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:58:00;0,3180;0,1220;240,0900;1,4000;0,0000;1,0000;0,0000
01-02-2007;13:59:00;0,3160;0,1220;239,8300;1,4000;0,0000;2,0000;0,0000
01-02-2007;14:00:00;0,3140;0,1200;239,7000;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:01:00;0,3100;0,1240;240,4400;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:02:00;0,3100;0,1280;241,6300;1,4000;0,0000;2,0000;0,0000
01-02-2007;14:03:00;0,3100;0,1300;242,0400;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:04:00;0,3080;0,1280;241,5600;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:05:00;0,3080;0,1260;241,1400;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:06:00;0,3080;0,1280;241,5600;1,4000;0,0000;2,0000;0,0000
01-02-2007;14:07:00;0,3140;0,1300;241,6200;1,4000;0,0000;1,0000;0,0000
01-02-2007;14:08:00;0,3580;0,1700;241,9400;1,8000;0,0000;1,0000;0,0000
01-02-2007;14:09:00;0,4240;0,2680;242,0300;2,0000;0,0000;1,0000;0,0000
01-02-2007;14:10:00;0,4200;0,2680;242,2100;2,0000;0,0000;2,0000;0,0000
01-02-2007;14:11:00;0,4160;0,2640;241,5500;2,0000;0,0000;1,0000;0,0000
01-02-2007;14:12:00;0,4120;0,2580;240,5900;2,0000;0,0000;1,0000;0,0000
01-02-2007;14:13:00;0,3900;0,2240;240,3300;1,8000;0,0000;1,0000;0,0000
01-02-2007;14:14:00;0,3760;0,1640;240,0000;1,8000;0,0000;0,0000;0,0000
01-02-2007;14:15:00;0,4100;0,2360;239,9000;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:16:00;0,4060;0,2360;240,2100;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:17:00;0,4040;0,2380;240,6100;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:18:00;0,4020;0,2380;240,4200;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:19:00;0,4020;0,2380;240,4100;1,8000;0,0000;0,0000;0,0000
01-02-2007;14:20:00;0,4000;0,2400;240,5000;1,8000;0,0000;0,0000;0,0000
01-02-2007;14:21:00;0,4000;0,2420;240,6600;1,8000;0,0000;0,0000;0,0000
01-02-2007;14:22:00;0,4040;0,2400;240,5200;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:23:00;0,4020;0,2420;240,7500;2,0000;0,0000;0,0000;0,0000
01-02-2007;14:24:00;0,3280;0,1360;240,4300;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:25:00;0,3080;0,1080;240,8100;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:26:00;0,2500;0,0000;241,4500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:27:00;0,2400;0,0000;242,0800;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:28:00;0,2360;0,0000;241,7600;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:29:00;0,2320;0,0000;241,4100;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:30:00;0,2320;0,0000;241,6500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:31:00;0,2320;0,0000;241,2900;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:32:00;0,2320;0,0000;241,0300;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:33:00;0,2320;0,0000;241,4500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:34:00;0,2320;0,0000;241,7200;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:35:00;0,2320;0,0000;241,5500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:36:00;0,2320;0,0000;240,8000;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:37:00;0,2400;0,0000;241,5800;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:38:00;0,2400;0,0000;241,9700;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:39:00;0,2400;0,0000;242,5800;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:40:00;0,2360;0,0000;243,0600;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:41:00;0,2360;0,0000;243,0000;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:42:00;0,2320;0,0000;241,5500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:43:00;0,2340;0,0000;241,8100;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:44:00;0,2320;0,0000;241,3200;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:45:00;0,2320;0,0000;241,1700;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:46:00;0,2320;0,0000;240,7500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:47:00;0,2320;0,0000;240,6700;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:48:00;0,2300;0,0000;240,6500;1,0000;0,0000;0,0000;0,0000
01-02-2007;14:49:00;0,2760;0,0000;240,5900;1,2000;0,0000;0,0000;0,0000
01-02-2007;14:50:00;0,3440;0,1380;241,1000;1,6000;0,0000;0,0000;0,0000
01-02-2007;14:51:00;0,3420;0,1400;241,7500;1,6000;0,0000;0,0000;0,0000
01-02-2007;14:52:00;0,3420;0,1480;242,9800;1,6000;0,0000;0,0000;0,0000
01-02-2007;14:53:00;0,3400;0,1460;242,8500;1,6000;0,0000;0,0000;0,0000
01-02-2007;14:54:00;0,3400;0,1480;243,2400;1,6000;0,0000;0,0000;0,0000
01-02-2007;14:55:00;0,3360;0,1460;242,6400;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:56:00;0,3360;0,1460;242,5600;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:57:00;0,3340;0,1440;242,3200;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:58:00;0,3320;0,1440;242,2700;1,4000;0,0000;0,0000;0,0000
01-02-2007;14:59:00;0,3300;0,1400;241,4300;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:00:00;0,3280;0,1400;241,2400;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:01:00;0,3300;0,1440;241,9100;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:02:00;0,3740;0,1820;241,8200;1,8000;0,0000;0,0000;0,0000
01-02-2007;15:03:00;0,4060;0,2480;241,6800;2,0000;0,0000;0,0000;0,0000
01-02-2007;15:04:00;0,4060;0,2480;241,8300;2,0000;0,0000;0,0000;0,0000
01-02-2007;15:05:00;0,3520;0,1720;242,0200;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:06:00;0,3100;0,1120;241,6400;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:07:00;0,3080;0,1060;240,5300;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:08:00;0,3080;0,1100;241,4300;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:09:00;0,3060;0,1100;241,6700;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:10:00;0,3040;0,1100;241,4600;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:11:00;0,3040;0,1100;241,2700;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:12:00;0,3000;0,1040;240,0500;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:13:00;0,3020;0,1060;240,6700;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:14:00;0,2340;0,0000;241,0600;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:15:00;0,2340;0,0000;241,6200;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:16:00;0,2320;0,0000;241,0400;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:17:00;0,2320;0,0000;241,1400;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:18:00;0,2340;0,0000;241,8100;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:19:00;0,2380;0,0000;243,3400;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:20:00;0,2360;0,0000;242,9500;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:21:00;0,2340;0,0000;241,7000;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:22:00;0,2360;0,0000;242,8100;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:23:00;0,2360;0,0000;243,1600;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:24:00;0,2360;0,0000;242,7200;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:25:00;0,2360;0,0000;242,8600;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:26:00;0,2360;0,0000;242,4600;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:27:00;0,2380;0,0000;243,2400;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:28:00;0,2340;0,0000;242,1800;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:29:00;0,2380;0,0000;243,8100;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:30:00;0,3180;0,1000;244,3900;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:31:00;0,3500;0,1540;244,1600;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:32:00;0,3460;0,1540;244,1800;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:33:00;0,3440;0,1500;243,4800;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:34:00;0,3440;0,1540;244,0900;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:35:00;0,3400;0,1520;243,7400;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:36:00;0,3400;0,1540;244,1900;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:37:00;0,3400;0,1580;244,6200;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:38:00;0,3380;0,1580;244,6300;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:39:00;0,3360;0,1520;243,5800;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:40:00;0,3340;0,1480;243,0400;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:41:00;0,3320;0,1460;242,6800;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:42:00;0,3340;0,1520;243,8500;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:43:00;0,3320;0,1480;243,1300;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:44:00;0,3340;0,1520;243,9300;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:45:00;0,3260;0,1420;243,9600;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:46:00;0,2380;0,0000;243,3900;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:47:00;0,2380;0,0000;243,4600;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:48:00;0,2400;0,0000;244,4000;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:49:00;0,2420;0,0000;244,2800;1,0000;0,0000;0,0000;0,0000
01-02-2007;15:50:00;0,3240;0,1000;244,1500;1,6000;0,0000;0,0000;0,0000
01-02-2007;15:51:00;0,3220;0,1180;243,1800;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:52:00;0,3180;0,1180;243,2400;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:53:00;0,3120;0,1140;242,6400;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:54:00;0,3120;0,1160;242,9200;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:55:00;0,3100;0,1120;242,1500;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:56:00;0,3100;0,1160;242,9000;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:57:00;0,3080;0,1160;243,0000;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:58:00;0,3080;0,1160;243,1000;1,4000;0,0000;0,0000;0,0000
01-02-2007;15:59:00;0,3080;0,1160;243,1000;1,4000;0,0000;0,0000;0,0000
01-02-2007;16:00:00;0,3080;0,1200;243,7000;1,4000;0,0000;0,0000;0,0000
01-02-2007;16:01:00;0,2400;0,0000;243,1100;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:02:00;0,2360;0,0000;243,1500;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:03:00;0,2360;0,0000;242,9500;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:04:00;0,2400;0,0000;243,3200;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:05:00;0,2440;0,0000;243,1400;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:06:00;0,2440;0,0000;242,8800;1,0000;0,0000;0,0000;0,0000
01-02-2007;16:07:00;0,2440;0,0000;243,0700;1,0000;0,0000;0,0000;0,0000
